"","over_60","partnered","living_alone","Home_owner","young_child","Numb_dep","Have_dep","Main_carer_dep","PPeligible","IWSSUCP8","SIHPSWT"
"6763",0,0,1,1,NA,0,0,0,0,2441,994.754449858511
"6764",0,0,1,1,NA,0,0,0,0,0,131.476825426202
"6765",0,1,0,0,NA,0,0,0,0,0,808.068133307236
"6766",0,1,0,0,NA,0,0,0,0,1923,808.068133307236
"6767",0,1,0,0,NA,0,0,0,0,0,55.5768711954996
"6768",0,1,0,0,NA,0,0,0,0,1000,55.5768711954996
"6769",1,0,1,1,NA,0,0,0,0,0,1166.03337596376
"6770",0,1,0,1,18,1,1,1,0,588,296.43634995061
"6771",0,1,0,1,18,1,1,1,0,364,296.43634995061
"6772",0,1,0,0,18,1,1,1,0,315,296.43634995061
"6773",0,0,1,0,NA,0,0,0,0,733,296.43634995061
"6774",0,0,1,0,NA,0,0,0,0,1315,192.154837552935
"6775",0,0,1,0,NA,0,0,0,0,0,192.154837552935
"6776",0,1,0,0,4,3,1,0,0,58,534.934174144873
"6777",0,1,0,0,4,3,1,1,1,0,534.934174144873
"6778",0,1,0,1,NA,0,0,0,0,250,116.751053090993
"6779",0,1,0,1,NA,0,0,0,0,0,116.751053090993
"6780",0,0,1,0,NA,0,0,0,0,1280,756.824940257514
"6781",0,0,1,0,NA,0,0,0,0,1884,756.824940257514
"6782",0,1,0,0,NA,0,0,0,0,1529,256.882318359302
"6783",0,1,0,0,NA,0,0,0,0,1174,256.882318359302
"6784",0,0,0,0,11,2,1,1,1,0,911.421293915919
"6785",0,0,0,0,11,2,1,1,1,0,911.421293915919
"6786",0,1,0,1,15,2,1,1,0,2209,379.455430357966
"6787",0,1,0,1,15,2,1,1,0,775,379.455430357966
"6788",0,1,0,0,15,2,1,1,0,0,379.455430357966
"6789",0,1,0,0,15,2,1,1,0,0,379.455430357966
"6790",1,1,0,1,NA,0,0,0,0,0,916.625506080057
"6791",1,1,0,1,NA,0,0,0,0,0,916.625506080057
"6792",0,1,0,1,NA,0,0,0,0,1046,463.533241820957
"6793",0,1,0,1,NA,0,0,0,0,400,463.533241820957
"6794",0,0,1,0,NA,0,0,0,0,412,463.533241820957
"6795",0,0,1,0,NA,0,0,0,0,508,463.533241820957
"6796",0,1,0,1,7,1,1,1,0,2307,864.77709144966
"6797",0,1,0,1,7,1,1,1,0,1085,864.77709144966
"6798",0,1,0,1,2,1,1,1,1,2877,656.772755707343
"6799",0,1,0,1,2,1,1,1,1,1218,656.772755707343
"6800",0,0,1,1,NA,0,0,0,0,1964,175.002035347288
"6801",0,1,0,1,19,1,1,1,0,3000,84.9296344550278
"6802",0,1,0,1,19,1,1,1,0,1000,84.9296344550278
"6803",0,1,0,0,19,1,1,1,0,200,84.9296344550278
"6804",0,1,0,0,NA,0,0,0,0,2174,84.9296344550278
"6805",0,1,0,0,NA,0,0,0,0,1350,84.9296344550278
"6806",1,1,0,1,NA,0,0,0,0,0,183.979797439545
"6807",1,1,0,1,NA,0,0,0,0,0,183.979797439545
"6808",0,0,1,0,NA,0,0,0,0,1351,881.725439056304
"6809",1,1,0,1,NA,0,0,0,0,0,422.013856632581
"6810",1,1,0,1,NA,0,0,0,0,1306,422.013856632581
"6811",0,0,1,0,NA,0,0,0,0,0,834.104344408328
"6812",0,1,0,0,NA,0,0,0,0,0,90.5153990368051
"6813",0,1,0,0,NA,0,0,0,0,750,90.5153990368051
"6814",1,0,1,1,NA,0,0,0,0,1376,818.785215568411
"6815",1,0,1,0,NA,0,0,0,0,1538,818.785215568411
"6816",0,1,0,1,4,3,1,1,1,650,167.656587779652
"6817",0,1,0,1,4,3,1,1,1,2540,167.656587779652
"6818",0,0,1,0,NA,0,0,0,0,1349,1454.77386446577
"6819",0,0,1,0,NA,0,0,0,0,780,1454.77386446577
"6820",1,1,0,1,NA,0,0,0,0,1250,142.428333989582
"6821",0,1,0,1,NA,0,0,0,0,660,142.428333989582
"6822",0,1,0,1,4,2,1,0,0,2997,137.121978744734
"6823",0,1,0,1,4,2,1,1,1,0,137.121978744734
"6824",1,0,1,1,NA,0,0,0,0,0,1317.16086619514
"6825",0,0,1,1,NA,0,0,0,0,0,542.525837168975
"6826",0,1,0,0,7,2,1,1,0,1269,615.136788702381
"6827",0,1,0,0,7,2,1,1,0,2302,615.136788702381
"6828",0,1,0,1,NA,0,0,0,0,600,148.025168241029
"6829",0,1,0,1,NA,0,0,0,0,2797,148.025168241029
"6830",0,1,0,0,NA,0,0,0,0,1596,132.881620194109
"6831",0,1,0,0,NA,0,0,0,0,880,132.881620194109
"6832",1,0,1,1,NA,0,0,0,0,0,669.591889183498
"6833",1,1,0,1,NA,0,0,0,0,0,87.5263310807659
"6834",0,1,0,1,NA,0,0,0,0,0,87.5263310807659
"6835",0,0,1,0,NA,0,0,0,0,0,1665.18793556263
"6836",0,0,1,0,NA,0,0,0,0,573,1665.18793556263
"6837",0,0,1,0,NA,0,0,0,0,700,1665.18793556263
"6838",0,1,0,1,20,2,1,1,0,500,549.221132501017
"6839",0,1,0,1,20,2,1,1,0,500,549.221132501017
"6840",0,1,0,0,20,2,1,1,0,722,549.221132501017
"6841",0,1,0,0,20,2,1,1,0,650,549.221132501017
"6842",0,0,0,0,14,1,1,1,1,421,214.569731941832
"6843",1,1,0,1,NA,0,0,0,0,0,130.214499026287
"6844",1,1,0,1,NA,0,0,0,0,0,130.214499026287
"6845",0,0,1,1,NA,0,0,0,0,2979,1041.24143036621
"6846",0,1,0,1,NA,0,0,0,0,1105,169.156214511709
"6847",1,1,0,1,NA,0,0,0,0,1200,169.156214511709
"6848",1,1,0,1,NA,0,0,0,0,0,514.835691948165
"6849",1,1,0,1,NA,0,0,0,0,0,514.835691948165
"6850",0,0,1,1,NA,0,0,0,0,681,422.281990314258
"6851",0,0,0,1,17,1,1,1,0,1171,323.886124758733
"6852",0,0,0,0,17,1,1,1,0,0,323.886124758733
"6853",0,0,1,0,NA,0,0,0,0,350,323.886124758733
"6854",1,1,0,1,NA,0,0,0,0,0,1771.16246673807
"6855",1,1,0,1,NA,0,0,0,0,0,1771.16246673807
"6856",1,1,0,1,NA,0,0,0,0,0,221.161453408827
"6857",1,1,0,1,NA,0,0,0,0,1956,221.161453408827
"6858",0,1,0,1,NA,0,0,0,0,757,290.352612713745
"6859",0,1,0,1,NA,0,0,0,0,1487,290.352612713745
"6860",0,0,1,0,NA,0,0,0,0,550,290.352612713745
"6861",1,1,0,0,NA,0,0,0,0,0,233.324107652996
"6862",1,1,0,0,NA,0,0,0,0,0,233.324107652996
"6863",1,1,0,1,15,1,1,0,0,0,1819.19599692727
"6864",1,1,0,1,15,1,1,0,0,0,1819.19599692727
"6865",0,1,0,0,15,1,1,0,0,0,1819.19599692727
"6866",0,1,0,0,NA,0,0,0,0,1918,584.235255978942
"6867",0,1,0,0,NA,0,0,0,0,0,584.235255978942
"6868",0,0,1,0,NA,0,0,0,0,1486,913.615301415688
"6869",0,0,0,0,13,2,1,1,1,917,120.73735122386
"6870",0,1,0,0,NA,0,0,0,0,1650,206.64967997794
"6871",0,1,0,0,NA,0,0,0,0,1100,206.64967997794
"6872",0,0,1,0,NA,0,0,0,0,900,206.64967997794
"6873",0,0,1,0,NA,0,0,0,0,2400,206.64967997794
"6874",1,0,1,1,NA,0,0,0,0,0,222.095645180617
"6875",0,0,1,0,NA,0,0,0,0,0,610.629276080066
"6876",0,0,1,0,NA,0,0,0,0,0,610.629276080066
"6877",0,1,0,0,NA,0,0,0,0,2500,1292.89295940021
"6878",0,1,0,0,NA,0,0,0,0,0,1292.89295940021
"6879",1,0,1,1,NA,0,0,0,0,0,455.819030620448
"6880",1,1,0,1,NA,0,0,0,0,0,61.2919968131434
"6881",1,1,0,1,NA,0,0,0,0,0,61.2919968131434
"6882",0,1,0,1,9,3,1,1,0,8082,877.502992699125
"6883",0,1,0,0,9,3,1,1,0,883,877.502992699125
"6884",0,1,0,0,9,3,1,1,0,80,877.502992699125
"6885",0,1,0,1,3,2,1,1,1,0,115.077439926538
"6886",0,1,0,1,3,2,1,1,1,0,115.077439926538
"6887",0,1,0,0,4,2,1,1,1,959,595.953838158455
"6888",0,1,0,1,4,2,1,1,1,230,595.953838158455
"6889",0,0,1,0,NA,0,0,0,0,0,595.953838158455
"6890",0,1,0,1,13,2,1,1,0,2148,463.088068705202
"6891",0,1,0,1,13,2,1,1,0,1656,463.088068705202
"6892",0,1,0,0,13,2,1,1,0,0,463.088068705202
"6893",0,0,0,0,4,1,1,1,1,764,2275.48820007653
"6894",1,1,0,1,NA,0,0,0,0,872,459.068359930642
"6895",1,1,0,1,NA,0,0,0,0,61,459.068359930642
"6896",0,0,1,1,NA,0,0,0,0,738,81.76140275859
"6897",0,1,0,1,8,2,1,1,0,375,193.172572620309
"6898",0,1,0,1,8,2,1,1,0,1725,193.172572620309
"6899",1,0,1,1,NA,0,0,0,0,0,163.824151004121
"6900",0,1,0,1,NA,0,0,0,0,0,637.263928496284
"6901",1,1,0,1,NA,0,0,0,0,900,637.263928496284
"6902",1,1,0,0,NA,0,0,0,0,0,510.537008492786
"6903",1,1,0,0,NA,0,0,0,0,0,510.537008492786
"6904",1,1,0,0,NA,0,0,0,0,0,259.082119616203
"6905",1,1,0,0,NA,0,0,0,0,0,259.082119616203
"6906",0,0,1,1,NA,0,0,0,0,590,56.2368962158865
"6907",0,0,1,0,NA,0,0,0,0,1534,56.2368962158865
"6908",0,1,0,1,2,2,1,1,1,2486,2040.71160800128
"6909",0,1,0,1,2,2,1,1,1,1326,2040.71160800128
"6910",0,1,0,0,7,1,1,1,0,500,1561.28444154244
"6911",0,1,0,0,7,1,1,1,0,877,1561.28444154244
"6912",0,0,1,0,NA,0,0,0,0,750,1561.28444154244
"6913",0,1,0,1,NA,0,0,0,0,1028,853.473220668485
"6914",0,1,0,1,NA,0,0,0,0,1203,853.473220668485
"6915",0,1,0,0,NA,0,0,0,0,2310,127.272993826735
"6916",0,1,0,1,NA,0,0,0,0,0,127.272993826735
"6917",0,0,1,0,NA,0,0,0,0,0,127.272993826735
"6918",0,1,0,0,10,1,1,0,0,300,1506.83793890238
"6919",0,1,0,1,10,1,1,1,0,0,1506.83793890238
"6920",0,0,1,0,NA,0,0,0,0,250,1506.83793890238
"6921",0,0,1,0,NA,0,0,0,0,200,1506.83793890238
"6922",0,0,1,0,NA,0,0,0,0,939,267.153694420301
"6923",1,1,0,1,NA,0,0,0,0,0,725.214290264114
"6924",1,1,0,1,NA,0,0,0,0,0,725.214290264114
"6925",0,0,0,1,13,2,1,1,1,4066,190.345180925719
"6926",0,0,0,0,13,2,1,1,1,0,190.345180925719
"6927",1,1,0,1,NA,0,0,0,0,0,762.732316525552
"6928",1,1,0,1,NA,0,0,0,0,2711,762.732316525552
"6929",1,1,0,1,NA,0,0,0,0,2053,17.3513123520752
"6930",0,1,0,0,NA,0,0,0,0,0,17.3513123520752
"6931",0,0,1,0,NA,0,0,0,0,1400,17.3513123520752
"6932",0,1,0,0,4,2,1,1,1,2302,495.492408251685
"6933",0,1,0,0,4,2,1,1,1,1154,495.492408251685
"6934",0,0,1,0,NA,0,0,0,0,1797,787.66511113802
"6935",0,0,1,0,NA,0,0,0,0,2000,787.66511113802
"6936",0,1,0,1,NA,0,0,0,0,2317,461.898563148027
"6937",0,1,0,1,NA,0,0,0,0,846,461.898563148027
"6938",0,0,1,0,NA,0,0,0,0,1601,461.898563148027
"6939",1,1,0,1,NA,0,0,0,0,1802,172.797780022852
"6940",1,1,0,1,NA,0,0,0,0,0,172.797780022852
"6941",0,0,1,0,NA,0,0,0,0,1505,1073.0241768441
"6942",0,1,0,0,7,1,1,1,0,1106,1152.40923392116
"6943",0,1,0,0,7,1,1,1,0,1250,1152.40923392116
"6944",0,0,1,0,NA,0,0,0,0,1072,1555.17966311136
"6945",1,0,1,1,NA,0,0,0,0,0,1663.47395796052
"6946",0,0,0,0,3,2,1,1,1,669,1606.64454197143
"6947",1,0,1,0,NA,0,0,0,0,800,894.610207630083
"6948",1,0,1,1,NA,0,0,0,0,0,126.607760156714
"6949",1,0,1,0,NA,0,0,0,0,0,267.072843497275
"6950",0,0,1,0,NA,0,0,0,0,1055,267.072843497275
"6951",1,0,1,1,NA,0,0,0,0,0,670.942725300553
"6952",0,1,0,1,13,1,1,1,0,180,72.1852614633956
"6953",0,1,0,1,13,1,1,1,0,1896,72.1852614633956
"6954",0,0,1,0,NA,0,0,0,0,0,72.1852614633956
"6955",0,0,1,1,NA,0,0,0,0,1262,1236.98596621204
"6956",0,0,1,0,NA,0,0,0,0,0,1236.98596621204
"6957",1,0,1,0,NA,0,0,0,0,0,656.514495168542
"6958",0,1,0,1,NA,0,0,0,0,1669,51.3939538503814
"6959",1,1,0,1,NA,0,0,0,0,1700,51.3939538503814
"6960",1,1,0,1,NA,0,0,0,0,0,297.402490066921
"6961",1,1,0,1,NA,0,0,0,0,0,297.402490066921
"6962",1,0,1,0,NA,0,0,0,0,0,737.364724652157
"6963",1,1,0,1,NA,0,0,0,0,556,165.275676058035
"6964",1,1,0,1,NA,0,0,0,0,1413,165.275676058035
"6965",1,0,1,0,NA,0,0,0,0,0,807.332557123857
"6966",1,0,1,0,NA,0,0,0,0,0,807.332557123857
"6967",1,1,0,1,NA,0,0,0,0,671,188.615229818054
"6968",1,1,0,1,NA,0,0,0,0,0,188.615229818054
"6969",0,1,0,0,NA,0,0,0,0,700,92.3796405814844
"6970",0,1,0,0,NA,0,0,0,0,185,92.3796405814844
"6971",1,0,1,1,NA,0,0,0,0,0,1454.4361934669
"6972",0,1,0,1,4,2,1,1,1,2518,1119.00261350044
"6973",0,1,0,1,4,2,1,1,1,3422,1119.00261350044
"6974",0,1,0,1,7,2,1,1,0,2652,746.764797462549
"6975",0,1,0,1,7,2,1,1,0,0,746.764797462549
"6976",0,0,1,0,NA,0,0,0,0,0,1462.36194139013
"6977",1,1,0,1,NA,0,0,0,0,0,766.381917773806
"6978",1,1,0,1,NA,0,0,0,0,669,766.381917773806
"6979",0,0,1,1,NA,0,0,0,0,3881,1420.45414463139
"6980",0,1,0,0,4,4,1,1,1,1654,12.8911392405063
"6981",0,1,0,0,4,4,1,1,1,612,12.8911392405063
"6982",1,1,0,1,NA,0,0,0,0,6473,756.013703262638
"6983",1,1,0,1,NA,0,0,0,0,0,756.013703262638
"6984",1,1,0,1,NA,0,0,0,0,0,677.782051141829
"6985",1,1,0,1,NA,0,0,0,0,0,677.782051141829
"6986",0,0,0,1,8,3,1,1,1,0,2630.98322163824
"6987",0,0,0,0,8,3,1,1,1,0,2630.98322163824
"6988",0,0,1,0,NA,0,0,0,0,0,2630.98322163824
"6989",0,0,1,0,NA,0,0,0,0,650,2630.98322163824
"6990",0,1,0,1,12,1,1,1,0,812,346.824145757768
"6991",0,1,0,1,12,1,1,1,0,4479,346.824145757768
"6992",0,0,1,0,NA,0,0,0,0,690,346.824145757768
"6993",0,1,0,0,NA,0,0,0,0,48,120.549750689023
"6994",1,1,0,0,NA,0,0,0,0,6129,120.549750689023
"6995",1,1,0,1,NA,0,0,0,0,505,354.223833741806
"6996",0,1,0,1,NA,0,0,0,0,0,354.223833741806
"6997",0,1,0,1,NA,0,0,0,0,1500,51.3939538503814
"6998",0,1,0,1,NA,0,0,0,0,1250,51.3939538503814
"6999",0,0,0,1,6,1,1,1,1,575,344.805669221574
"7000",1,0,1,0,NA,0,0,0,0,0,344.805669221574
"7001",0,1,0,0,5,1,1,1,1,0,478.788385596338
"7002",0,1,0,0,5,1,1,1,1,0,478.788385596338
"7003",0,1,0,1,8,1,1,1,0,1897,9.18
"7004",0,1,0,1,8,1,1,1,0,3055,9.18
"7005",0,1,0,1,20,1,1,1,0,1515,137.701363053538
"7006",0,1,0,1,20,1,1,1,0,750,137.701363053538
"7007",0,1,0,0,20,1,1,1,0,800,137.701363053538
"7008",0,1,0,0,7,1,1,1,0,4816,305.267953805801
"7009",0,1,0,0,7,1,1,1,0,1100,305.267953805801
"7010",0,0,1,0,NA,0,0,0,0,1069,35.0727259577075
"7011",0,0,1,0,NA,0,0,0,0,0,168.202665084286
"7012",0,0,1,0,NA,0,0,0,0,0,168.202665084286
"7013",0,0,1,0,NA,0,0,0,0,2078,1022.29484583207
"7014",0,1,0,0,NA,0,0,0,0,0,181.841579738412
"7015",0,1,0,0,NA,0,0,0,0,0,181.841579738412
"7016",0,0,1,0,NA,0,0,0,0,1840,654.462299792261
"7017",0,0,1,0,NA,0,0,0,0,2061,499.220109060218
"7018",1,1,0,1,NA,0,0,0,0,0,333.348966681496
"7019",0,1,0,1,NA,0,0,0,0,0,333.348966681496
"7020",0,1,0,1,NA,0,0,0,0,2716,63.3960314632061
"7021",1,1,0,1,NA,0,0,0,0,0,63.3960314632061
"7022",1,1,0,1,NA,0,0,0,0,0,881.254282683306
"7023",1,1,0,1,NA,0,0,0,0,0,881.254282683306
"7024",0,0,1,1,NA,0,0,0,0,1200,963.882282919043
"7025",0,0,1,0,NA,0,0,0,0,0,963.882282919043
"7026",0,0,1,0,NA,0,0,0,0,1714,1425.17635330039
"7027",0,0,0,0,8,2,1,1,1,434,398.203698914962
"7028",0,0,0,0,8,2,1,1,1,0,398.203698914962
"7029",1,1,0,1,NA,0,0,0,0,0,291.880205599032
"7030",1,1,0,1,NA,0,0,0,0,0,291.880205599032
"7031",0,1,0,1,15,2,1,1,0,0,1046.72174656838
"7032",0,1,0,1,15,2,1,1,0,2576,1046.72174656838
"7033",0,1,0,0,15,2,1,1,0,0,1046.72174656838
"7034",0,1,0,0,15,2,1,1,0,46,1046.72174656838
"7035",0,0,1,0,NA,0,0,0,0,0,1046.72174656838
"7036",0,0,1,1,NA,0,0,0,0,1489,951.724003621131
"7037",0,1,0,0,9,1,1,1,0,0,59.023789443335
"7038",0,1,0,0,9,1,1,0,0,5343,59.023789443335
"7039",0,0,1,0,NA,0,0,0,0,0,1187.45592677484
"7040",0,0,1,0,NA,0,0,0,0,0,1187.45592677484
"7041",0,0,1,0,NA,0,0,0,0,0,1187.45592677484
"7042",0,1,0,1,5,1,1,1,1,1902,1973.51059468982
"7043",0,1,0,1,5,1,1,1,1,1400,1973.51059468982
"7044",1,1,0,0,22,1,1,1,0,0,1973.51059468982
"7045",1,1,0,0,22,1,1,1,0,0,1973.51059468982
"7046",0,1,0,0,22,1,1,0,0,400,1973.51059468982
"7047",0,1,0,0,5,3,1,1,1,0,43.2446235310719
"7048",0,1,0,0,5,3,1,0,0,1500,43.2446235310719
"7049",0,1,0,1,13,2,1,1,0,1020,182.248642885054
"7050",0,1,0,1,13,2,1,1,0,2012,182.248642885054
"7051",0,1,0,0,13,2,1,1,0,0,182.248642885054
"7052",0,1,0,1,10,3,1,1,0,1941,25.7871199326486
"7053",0,1,0,1,10,3,1,1,0,1750,25.7871199326486
"7054",0,1,0,1,14,2,1,1,0,811,577.259139184422
"7055",0,1,0,1,14,2,1,1,0,1050,577.259139184422
"7056",0,1,0,0,14,2,1,1,0,0,577.259139184422
"7057",0,1,0,1,1,2,1,1,1,0,1244.18702237278
"7058",0,1,0,1,1,2,1,1,1,300,1244.18702237278
"7059",1,0,1,1,NA,0,0,0,0,0,694.699522630835
"7060",0,1,0,0,2,1,1,1,1,0,17.2398851260568
"7061",0,1,0,0,2,1,1,0,0,2676,17.2398851260568
"7062",1,1,0,1,NA,0,0,0,0,1848,63.4087090721103
"7063",0,1,0,1,NA,0,0,0,0,1222,63.4087090721103
"7064",0,1,0,0,3,2,1,1,1,0,77.355252136814
"7065",0,1,0,0,3,2,1,0,0,2017,77.355252136814
"7066",0,1,0,1,NA,0,0,0,0,1965,625.056765136985
"7067",0,1,0,1,NA,0,0,0,0,1200,625.056765136985
"7068",0,0,1,0,NA,0,0,0,0,1380,625.056765136985
"7069",1,1,0,0,NA,0,0,0,0,0,1125.83581962376
"7070",1,1,0,0,NA,0,0,0,0,0,1125.83581962376
"7071",1,1,0,1,NA,0,0,0,0,0,576.101859088175
"7072",1,1,0,1,NA,0,0,0,0,0,576.101859088175
"7073",0,0,1,0,NA,0,0,0,0,0,2.82151898734177
"7074",0,1,0,1,1,3,1,1,1,2442,9.16815286624205
"7075",0,1,0,1,1,3,1,1,1,1000,9.16815286624205
"7076",1,0,1,1,NA,0,0,0,0,0,531.237951642734
"7077",0,0,1,0,NA,0,0,0,0,0,2084.06191301808
"7078",0,0,1,0,NA,0,0,0,0,1732,97.0412521448763
"7079",0,0,0,0,23,1,1,1,0,1458,1397.22030939841
"7080",0,0,0,0,23,1,1,1,0,0,1397.22030939841
"7081",0,0,1,0,NA,0,0,0,0,0,1397.22030939841
"7082",0,0,1,1,NA,0,0,0,0,1461,81.085618228302
"7083",0,0,1,0,NA,0,0,0,0,0,350.490973965618
"7084",1,1,0,1,NA,0,0,0,0,1588,916.490839873074
"7085",1,1,0,1,NA,0,0,0,0,0,916.490839873074
"7086",0,0,0,1,6,3,1,1,1,320,61.092082304772
"7087",1,1,0,0,NA,0,0,0,0,0,574.983256657478
"7088",1,1,0,0,NA,0,0,0,0,0,574.983256657478
"7089",0,0,1,0,NA,0,0,0,0,1591,549.893228967347
"7090",1,1,0,1,NA,0,0,0,0,0,48.331030952247
"7091",1,1,0,1,NA,0,0,0,0,0,48.331030952247
"7092",0,1,0,0,2,3,1,0,0,1029,423.865360032422
"7093",0,1,0,0,2,3,1,1,1,0,423.865360032422
"7094",0,1,0,0,NA,0,0,0,0,0,974.399510900136
"7095",0,1,0,0,NA,0,0,0,0,1918,974.399510900136
"7096",0,1,0,1,NA,0,0,0,0,0,815.38884701363
"7097",0,1,0,0,NA,0,0,0,0,0,815.38884701363
"7098",0,0,1,0,NA,0,0,0,0,1369,815.38884701363
"7099",0,1,0,1,10,2,1,1,0,1088,689.932826956234
"7100",0,1,0,1,10,2,1,1,0,0,689.932826956234
"7101",0,1,0,1,6,2,1,1,1,2192,424.888764813175
"7102",0,1,0,1,6,2,1,1,1,1000,424.888764813175
"7103",0,1,0,0,6,2,1,1,1,0,424.888764813175
"7104",0,1,0,0,4,3,1,0,0,955,230.173491142927
"7105",0,1,0,0,4,3,1,1,1,0,230.173491142927
"7106",0,0,1,0,NA,0,0,0,0,1438,73.4180103979443
"7107",0,1,0,0,NA,0,0,0,0,1449,204.977929798247
"7108",0,1,0,0,NA,0,0,0,0,610,204.977929798247
"7109",1,1,0,1,NA,0,0,0,0,2238,637.197677805336
"7110",1,1,0,1,NA,0,0,0,0,1331,637.197677805336
"7111",0,0,1,0,NA,0,0,0,0,216,637.197677805336
"7112",0,0,1,0,NA,0,0,0,0,994,637.197677805336
"7113",0,0,1,0,NA,0,0,0,0,1424,637.197677805336
"7114",0,0,0,0,13,2,1,1,1,800,1140.06963373829
"7115",0,0,1,1,NA,0,0,0,0,1669,751.30087042566
"7116",0,0,1,0,NA,0,0,0,0,1057,1089.01021985931
"7117",0,0,1,1,NA,0,0,0,0,2402,69.2761547176357
"7118",1,1,0,1,NA,0,0,0,0,460,274.947978248017
"7119",1,1,0,1,NA,0,0,0,0,0,274.947978248017
"7120",0,1,0,1,1,1,1,1,1,1330,800.78494239163
"7121",0,1,0,1,1,1,1,1,1,2992,800.78494239163
"7122",0,0,1,1,NA,0,0,0,0,1100,305.891243985118
"7123",0,0,1,1,NA,0,0,0,0,1759,1920.65201339531
"7124",0,1,0,0,2,1,1,1,1,1822,952.277551438133
"7125",0,1,0,0,2,1,1,1,1,500,952.277551438133
"7126",1,0,1,1,NA,0,0,0,0,0,952.277551438133
"7127",0,1,0,1,NA,0,0,0,0,156,409.437979913841
"7128",1,1,0,1,NA,0,0,0,0,1494,409.437979913841
"7129",0,1,0,0,NA,0,0,0,0,1050,1349.76728574496
"7130",0,1,0,0,NA,0,0,0,0,1200,1349.76728574496
"7131",0,0,1,0,NA,0,0,0,0,0,1349.76728574496
"7132",1,1,0,0,NA,0,0,0,0,0,1711.32520970569
"7133",1,1,0,0,NA,0,0,0,0,0,1711.32520970569
"7134",1,1,0,1,NA,0,0,0,0,0,850.527024810707
"7135",1,1,0,1,NA,0,0,0,0,0,850.527024810707
"7136",1,0,1,1,NA,0,0,0,0,0,637.969126461846
"7137",0,1,0,1,3,2,1,1,1,3163,704.455247698702
"7138",0,1,0,1,3,2,1,1,1,1655,704.455247698702
"7139",0,0,1,0,NA,0,0,0,0,825,704.455247698702
"7140",0,1,0,0,NA,0,0,0,0,1524,926.415968117692
"7141",0,1,0,0,NA,0,0,0,0,336,926.415968117692
"7142",0,0,0,0,15,2,1,1,0,350,472.631809170782
"7143",0,0,0,0,15,2,1,1,0,60,472.631809170782
"7144",0,0,0,0,15,2,1,1,0,100,472.631809170782
"7145",1,0,1,1,NA,0,0,0,0,0,726.762248563276
"7146",1,0,1,1,NA,0,0,0,0,60,895.119834575482
"7147",0,0,0,0,9,2,1,1,1,2302,893.769435792025
"7148",0,1,0,1,12,2,1,1,0,6225,563.538004155154
"7149",0,1,0,1,12,2,1,1,0,9801,563.538004155154
"7150",0,1,0,0,12,2,1,1,0,53,563.538004155154
"7151",0,0,1,1,NA,0,0,0,0,700,436.634826563713
"7152",0,0,1,0,NA,0,0,0,0,400,436.634826563713
"7153",0,0,1,0,NA,0,0,0,0,700,436.634826563713
"7154",1,0,1,1,NA,0,0,0,0,0,37.9460253394579
"7155",0,0,1,1,NA,0,0,0,0,2207,538.299782397342
"7156",1,0,1,1,NA,0,0,0,0,0,901.035898794207
"7157",1,1,0,1,NA,0,0,0,0,0,614.18953078497
"7158",1,1,0,1,NA,0,0,0,0,0,614.18953078497
"7159",0,1,0,0,NA,0,0,0,0,1236,869.569567285648
"7160",0,1,0,0,NA,0,0,0,0,4060,869.569567285648
"7161",0,1,0,1,0,3,1,1,1,1550,265.444841689107
"7162",0,1,0,1,0,3,1,1,1,0,265.444841689107
"7163",1,0,1,0,NA,0,0,0,0,0,247.549844505178
"7164",0,1,0,1,NA,0,0,0,0,1950,260.362481162709
"7165",0,1,0,1,NA,0,0,0,0,1576,260.362481162709
"7166",1,0,1,1,NA,0,0,0,0,0,1152.36452103283
"7167",1,1,0,1,NA,0,0,0,0,600,142.994228800891
"7168",1,1,0,1,NA,0,0,0,0,0,142.994228800891
"7169",0,0,1,0,NA,0,0,0,0,0,194.745789767853
"7170",0,0,1,0,NA,0,0,0,0,0,194.745789767853
"7171",0,1,0,1,NA,0,0,0,0,1792,234.339009304828
"7172",0,1,0,1,NA,0,0,0,0,1199,234.339009304828
"7173",1,0,1,1,NA,0,0,0,0,0,666.241178295239
"7174",0,1,0,0,6,3,1,1,1,1753,1015.7083654023
"7175",0,1,0,0,6,3,1,1,1,1642,1015.7083654023
"7176",1,1,0,1,NA,0,0,0,0,750,661.332492949906
"7177",1,1,0,1,NA,0,0,0,0,2061,661.332492949906
"7178",0,0,0,0,6,4,1,1,1,0,11.5576591860685
"7179",1,0,1,0,NA,0,0,0,0,0,11.5576591860685
"7180",0,1,0,1,3,1,1,1,1,950,192.764057491336
"7181",0,1,0,1,3,1,1,1,1,266,192.764057491336
"7182",1,1,0,1,NA,0,0,0,0,0,708.906001199245
"7183",1,1,0,1,NA,0,0,0,0,0,708.906001199245
"7184",0,0,1,0,NA,0,0,0,0,664,59.5854802436095
"7185",0,0,1,0,NA,0,0,0,0,708,59.5854802436095
"7186",0,0,1,0,NA,0,0,0,0,117,59.5854802436095
"7187",0,1,0,1,1,1,1,1,1,2246,150.806270984811
"7188",0,1,0,1,1,1,1,1,1,3882,150.806270984811
"7189",0,0,1,1,NA,0,0,0,0,806,438.510015858328
"7190",0,0,1,0,NA,0,0,0,0,3192,41.586283962547
"7191",1,1,0,1,NA,0,0,0,0,1006,466.406147545343
"7192",0,1,0,1,NA,0,0,0,0,965,466.406147545343
