"AGEEC","wage","over_60","partnered","living_alone","Have_dep","Home_owner","HECSDebt","young_child","partner_earnings","Numb_dep","Rent","Main_carer_dep","PPeligible","child_ages","hours","TotalGovtPay_Stated","DispInc_Stated","EmployeeInc_Stated","AgedPen_Stated","FTB_Stated","PP_Stated","CRA_Stated","JSP_Stated","JSP_SIH_Modelled","FTB_SIH_Modelled","PP_SIH_Modelled","AgedPen_SIH_Modelled","CRA_SIH_Modelled","net_income","income_tax","work_income","JSP","PP_Pay","RA","ES","taxable_benefit","gross_income","gross_fam_income","net_fam_a_income","net_fam_b_income","HECS_payment"
39,50,0,0,0,1,1,10000,5,0,3,NA,1,1,"5,8,10",18,171,964.06,900,0,171,0,0,0,0,303.38,0,0,0,1271.85899615385,150.648057692308,900,0,63.7099999999999,0,4.75,63.7099999999999,963.71,963.71,287.494153846154,176.19,9.6371
42,54.46,0,1,0,1,1,0,7,263,2,NA,1,0,"7,9",50,0,1972.99,2723,0,0,0,0,0,0,0,0,0,0,1955.93230769231,767.067692307692,2723,0,0,0,0,0,2723,2728.05769230769,0,0,0
48,5.26,0,1,0,1,1,0,7,2736.54,2,NA,1,0,"7,9",50,0,263,263,0,0,0,0,0,0,0,0,0,0,596.66,0,263,131.75,0,0,3.95,131.75,394.75,447.375769230769,197.96,0,0
22,33.6,0,0,1,0,0,0,NA,0,0,0,0,0,"",25,0,1128.77,840,0,0,0,0,0,0,0,0,0,0,737.076923076923,102.923076923077,840,0,0,0,0,0,840,840,0,0,0
22,23.45,0,1,0,0,1,0,NA,760,0,NA,0,0,"",40,0,816.15,938,0,0,0,0,0,0,0,0,0,0,797.237692307692,140.762307692308,938,0,0,0,0,0,938,952.615384615385,0,0,0
20,19,0,1,0,0,1,0,NA,938,0,NA,0,0,"",40,0,686.51,760,0,0,0,0,0,0,0,0,0,0,687.076923076923,72.9230769230769,760,0,0,0,0,0,760,778.038461538462,0,0,0
42,144.2,0,1,0,1,1,0,1,677,1,NA,1,1,"1",10,0,1151.95,1442,0,0,0,0,0,0,0,0,0,0,1172.08269230769,306.092307692308,1442,0,0,0,0,0,1442,1455.01923076923,29.89,6.285,0
42,338.5,0,1,0,1,1,0,1,1444,1,NA,1,1,"1",2,0,623.23,677,0,0,0,0,0,0,0,0,0,0,731.261538461538,48.6684615384615,677,0,0,0,3.95,0,677,704.769230769231,98.98,0,0
37,0,0,1,0,1,0,0,11,1092,1,560,1,0,"11",0,441.81,441.81,0,0,159,0,75,0,0,98.85,0,0,40.29,434.34875,0,0,250.85,0,80.56875,3.95,250.85,250.85,271.85,98.98,0,0
41,27.3,0,1,0,1,0,0,11,0,1,560,0,0,"11",40,0,919.29,1092,0,0,0,0,0,0,98.85,0,0,40.29,899.657692307692,192.342307692308,1092,0,0,0,0,0,1092,1092,0,0,0
19,40,0,0,1,0,0,0,NA,0,0,0,0,0,"",20,0,715.64,800,0,0,0,0,0,0,0,0,0,0,712.076923076923,87.9230769230769,800,0,0,0,0,0,800,800,0,0,0
28,28.1315789473684,0,1,0,0,0,21000,NA,1428,0,760,0,0,"",38,0,942.18,1069,0,0,0,0,0,0,0,0,0,0,862.752692307692,184.867307692308,1069,0,0,0,0,0,1069,1096.46153846154,0,0,21.38
28,31.7333333333333,0,1,0,0,0,16000,NA,1107,0,760,0,0,"",45,0,1146.16,1428,0,0,0,0,0,0,0,0,0,0,1062.19769230769,301.542307692308,1428,0,0,0,0,0,1428,1449.28846153846,0,0,64.26
65,0,1,1,0,0,1,0,NA,274.5,0,NA,0,0,"",0,0,659.47,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,256.128846153846,0,0,0
53,0,0,1,0,1,1,0,13,1622,1,NA,1,0,"13",0,45.5,45.5,0,0,45,0,0,0,0,106.33,0,0,0,383.53,0,0,250.85,0,0,3.95,250.85,250.85,282.042307692308,128.73,0,0
55,42.6842105263158,0,1,0,1,1,0,13,0,1,NA,0,0,"13",38,0,1296.76,1622,0,0,0,0,0,0,0,0,0,0,1257.40769230769,364.592307692308,1622,0,0,0,0,0,1622,1622,0,0,0
45,29.1666666666667,0,1,0,0,0,0,NA,1300,0,0,0,0,"",60,0,1357.34,1750,0,0,0,0,0,0,0,0,0,0,1342.94230769231,407.057692307692,1750,0,0,0,0,0,1750,1775,0,0,0
39,34.2105263157895,0,1,0,0,0,0,NA,1750,0,0,0,0,"",38,0,1055.92,1300,0,0,0,0,0,0,0,0,0,0,1040.05769230769,259.942307692308,1300,0,0,0,0,0,1300,1333.65384615385,0,0,0
44,55.4473684210526,0,1,0,1,1,0,14,199,2,NA,1,0,"14",38,0,1736.47,2107,0,0,0,0,0,0,0,0,0,0,1567.85230769231,539.147692307692,2107,0,0,0,0,0,2107,2110.82692307692,0,0,0
43,0,0,1,0,1,1,0,14,2199.12,2,NA,1,0,"14",10,91,206,0,0,91,0,0,0,0,78.56,0,0,0,383.53,0,0,250.85,0,0,3.95,250.85,250.85,293.140769230769,128.73,0,0
16,14,0,1,0,1,0,0,14,2230.12,2,0,1,0,"14",6,0,84,84,0,0,0,0,0,0,0,0,0,0,451.53,0,84,234.85,0,0,3.95,234.85,318.85,361.736923076923,128.73,0,0
34,26.35,0,0,1,0,0,0,NA,0,0,300,0,0,"",40,0,894.33,1054,0,0,0,0,0,0,0,0,0,0,874.007692307692,179.992307692308,1054,0,0,0,0,0,1054,1054,0,0,0
58,34.525,0,1,0,0,1,0,NA,2556.54,0,NA,0,0,"",40,0,1145.45,1381,0,0,0,0,0,0,0,0,0,0,1094.73269230769,286.267307692308,1381,0,0,0,0,0,1381,1430.16423076923,0,0,0
59,65.7714285714286,0,1,0,0,1,0,NA,1435.14,0,NA,0,0,"",35,0,1842.87,2302,0,0,0,0,0,0,0,0,0,0,1690.70230769231,611.297692307692,2302,0,0,0,0,0,2302,2329.59884615385,0,0,0
22,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
23,28.5714285714286,0,1,0,1,0,0,1,1000,2,660,1,1,"1,3",35,227,1117.86,1000,0,227,0,0,0,0,79.01,0,0,3.33,1149.18951923077,162.442307692308,1000,0,0,80.56875,3.95,0,1000,1019.23076923077,173.833076923077,53.28,0
27,25,0,1,0,1,0,0,1,1032,2,660,1,1,"1,3",40,0,858.86,1000,0,0,0,0,0,0,0,0,0,0,1145.36798076923,162.442307692308,1000,0,0,80.56875,3.95,0,1000,1019.84615384615,173.691538461538,49.6,0
34,27.1052631578947,0,1,0,1,0,0,4,1009,1,860,1,1,"4",38,0,878.57,1030,0,0,0,0,0,0,0,0,0,0,1010.23971153846,172.192307692308,1030,0,0,80.56875,3.95,0,1030,1049.40384615385,67.9132692307692,0,0
42,26.5526315789474,0,1,0,1,0,0,4,1030,1,860,1,1,"4",38,0,864.77,1009,0,0,0,0,0,0,0,0,0,0,1000.80182692308,165.367307692308,1009,0,0,80.56875,3.95,0,1009,1028.80769230769,72.6503846153846,0,0
46,61.65,0,0,1,0,0,0,NA,0,0,900,0,0,"",40,0,1844.94,2466,0,0,0,0,0,0,0,0,0,0,1794.02230769231,671.977692307692,2466,0,0,0,0,0,2466,2466,0,0,0
61,0,1,0,0,1,0,0,13,0,1,412,1,0,"13",0,582,594,0,0,281,0,75.5,225.5,314.55,198.24,0,0,0,573.11875,0,0,300.55,0,80.35875,4.75,300.55,300.55,300.55,128.73,58.73,0
57,44.6,0,0,1,0,1,0,NA,0,0,NA,0,0,"",25,0,2943.14,1115,0,0,0,0,0,0,0,0,0,0,915.182692307692,199.817307692308,1115,0,0,0,0,0,1115,1115,0,0,0
35,26.3157894736842,0,0,0,1,0,0,5,0,1,850,1,1,"5",38,0,864.01,1000,0,0,0,0,0,0,184.24,0,0,80.57,1067.26084615385,166.950057692308,1000,0,13.87,80.35875,4.75,13.87,1013.87,1013.87,76.5021538461539,58.73,0
34,68.6,0,1,0,1,1,0,5,4531,1,NA,1,1,"5",30,0,1551.56,2058,0,0,0,0,0,0,0,0,0,0,1536.98230769231,521.017692307692,2058,0,0,0,0,0,2058,2145.13461538462,0,0,0
49,0,0,1,0,1,1,0,5,2064,1,NA,1,1,"5",60,0,2952.9,0,0,0,0,0,0,0,0,0,0,0,353.78,0,0,0,250.85,0,3.95,250.85,250.85,290.542307692308,98.98,0,0
51,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",0,439,1724.08,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
25,12.6888888888889,0,0,0,1,0,0,6,0,1,504,1,1,"6",45,195,773.7,571,0,114.5,0,80.5,0,0,184.24,0,0,80.57,950.968543269231,48.3202067307693,571,0,185.47,80.35875,4.75,185.47,756.47,756.47,98.98,58.73,0
44,30,0,0,1,0,0,0,NA,0,0,780,0,0,"",40,0,990.23,1200,0,0,0,0,0,0,0,0,0,0,972.557692307692,227.442307692308,1200,0,0,0,0,0,1200,1200,0,0,0
50,35.4210526315789,0,0,1,0,0,0,NA,0,0,600,0,0,"",38,0,1087.09,1346,0,0,0,0,0,0,0,0,0,0,1071.10769230769,274.892307692308,1346,0,0,0,0,0,1346,1346,0,0,0
47,64.5348837209302,0,0,1,0,1,0,NA,0,0,NA,0,0,"",43,0,2082.03,2775,0,0,0,0,0,0,0,0,0,0,1988.69230769231,786.307692307693,2775,0,0,0,0,0,2775,2775,0,0,0
29,40.9761904761905,0,0,1,0,0,0,NA,0,0,600,0,0,"",42,0,1373.46,1721,0,0,0,0,0,0,0,0,0,0,1324.23269230769,396.767307692308,1721,0,0,0,0,0,1721,1721,0,0,0
63,0,1,1,0,0,0,0,NA,137.34,0,420,0,0,"",0,0,137.34,0,0,0,0,0,0,0,0,0,0,0,345.27625,0,0,250.85,0,90.47625,3.95,250.85,250.85,253.491153846154,0,0,0
52,19.3333333333333,0,0,0,1,1,0,13,70,2,NA,1,0,"13",12,314,690,232,0,314,0,0,0,0,348.04,0,0,0,633.81,0,232,209.6,0,0,4.75,209.6,441.6,442.946153846154,128.73,58.73,0
17,17.5,0,0,0,1,0,0,13,376,2,0,1,0,"13",4,0,70,70,0,0,0,0,0,0,0,0,0,0,562.76,0,70,300.55,0,0,4.75,300.55,370.55,377.780769230769,128.73,58.73,0
30,53.7,0,1,0,1,1,0,3,1165,1,NA,1,1,"3",30,0,1265.37,1611,0,0,0,0,0,0,0,0,0,0,1279.87269230769,361.017307692308,1611,0,0,0,0,0,1611,1633.40384615385,29.89,0,0
26,29.075,0,1,0,1,1,0,3,1613,1,NA,1,1,"3",40,0,971.34,1163,0,0,0,0,0,0,0,0,0,0,986.184423076923,215.417307692308,1163,0,0,0,3.95,0,1163,1194.01923076923,34.6517307692307,0,0
33,28.85,0,1,0,1,0,0,2,400,1,200,1,1,"2",60,0,1344.59,1731,0,0,0,0,0,0,42.15,0,0,0,1332.09807692308,400.027692307692,1731,0,0,0,0,0,1731,1738.69230769231,1.12576923076921,0,0
32,26.6666666666667,0,1,0,1,0,0,2,1731,1,200,1,1,"2",15,0,400,400,0,0,0,0,0,0,0,0,0,0,547.027038461538,5.45296153846153,400,0,49.55,0,3.95,49.55,449.55,482.838461538462,98.98,0,0
32,27.8444444444444,0,1,0,0,0,0,NA,870,0,640,0,0,"",45,0,1026.34,1253,0,0,0,0,0,0,0,0,0,0,1008.33269230769,244.667307692308,1253,0,0,0,0,0,1253,1269.73076923077,0,0,0
29,21.75,0,1,0,0,0,0,NA,1255,0,640,0,0,"",40,0,766.62,870,0,0,0,0,0,0,0,0,0,0,755.757692307692,114.242307692308,870,0,0,0,0,0,870,894.134615384615,0,0,0
56,34.0476190476191,0,0,1,0,0,0,NA,0,0,400,0,0,"",21,0,651.62,715,0,0,0,0,0,0,0,0,0,0,658.644230769231,56.3557692307693,715,0,0,0,0,0,715,715,0,0,0
28,36.2888888888889,0,0,1,0,0,0,NA,0,0,840,0,0,"",45,0,1280.14,1633,0,0,0,0,0,0,0,0,0,0,1264.83269230769,368.167307692308,1633,0,0,0,0,0,1633,1633,0,0,0
32,39.4166666666667,0,1,0,1,0,21924,0,236,1,740,1,1,"0",12,0,467.08,473,0,0,0,0,0,0,0,0,0,0,708.247788461538,11.0009615384615,473,0,5.75,80.56875,3.95,5.75,478.75,483.288461538462,98.98,57,0
30,11.5384615384615,0,1,0,1,0,39604,0,473,1,740,1,1,"0",13,0,236,150,0,0,0,0,0,0,182.75,0,0,80.57,562.79375,0,150,0,199.55,80.56875,3.95,199.55,349.55,358.646153846154,98.98,29.745,0
55,22.5,0,1,0,1,1,0,12,927,2,NA,1,0,"12",40,0,757.53,900,0,0,0,0,0,0,73.78,0,0,0,876.183653846154,125.942307692308,900,0,0,0,3.95,0,900,917.826923076923,98.1759615384615,0,0
46,28.7878787878788,0,1,0,1,1,0,12,861,2,NA,1,0,"12",33,0,805.46,950,0,0,0,0,0,0,0,0,0,0,895.475576923077,145.442307692308,950,0,0,0,3.95,0,950,966.557692307692,86.9678846153846,0,0
16,0,0,1,0,1,0,0,12,1780,2,0,1,0,"12",0,0,4,0,0,0,0,0,0,0,0,0,0,0,353.78,0,0,250.85,0,0,3.95,250.85,250.85,285.080769230769,98.98,0,0
39,43.62,0,0,0,1,0,0,13,0,1,162,1,0,"13",50,0,1821.75,2181,0,0,0,0,0,0,0,0,0,0,1614.47230769231,566.527692307692,2181,0,0,0,0,0,2181,2181,0,0,0
62,0,1,1,0,0,1,0,NA,0,0,NA,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,250.85,0,0,0
43,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
47,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",0,478.55,325.55,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
55,10.7142857142857,0,1,0,0,1,0,NA,-173.76,0,NA,0,0,"",42,0,374.25,450,0,0,0,0,0,0,0,0,0,0,484.229438461538,9.25296153846153,450,19.55,0,0,3.95,19.55,469.55,466.208461538462,0,19.9824,0
57,0,0,1,0,0,1,0,NA,374.24,0,NA,0,0,"",54,0,-173.75,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,258.046923076923,0,0,0
37,0,0,1,0,1,1,0,6,577,3,NA,1,1,"6,9,11",10,0,1237.7,0,0,0,0,0,0,0,0,0,0,0,661.575,0,0,0,250.85,0,3.95,250.85,250.85,261.946153846154,296.94,109.835,0
40,0,0,1,0,1,1,0,6,1571,3,NA,1,1,"6,9,11",45,0,554.79,0,0,0,0,0,0,0,52.8,0,0,0,551.74,0,0,0,250.85,0,3.95,250.85,250.85,281.061538461538,296.94,0,0
37,118.75,0,1,0,0,1,0,NA,1263,0,NA,0,0,"",16,0,1451.64,1900,0,0,0,0,0,0,0,0,0,0,1437.44230769231,462.557692307692,1900,0,0,0,0,0,1900,1924.28846153846,0,0,0
28,11.4285714285714,0,1,0,0,1,28000,NA,1900,0,NA,0,0,"",35,0,1021.98,400,0,0,0,0,0,0,0,0,0,0,448.047038461538,5.45296153846153,400,49.55,0,0,3.95,49.55,449.55,486.088461538462,0,0,0
38,0,0,1,0,0,0,0,NA,8,0,280,0,0,"",0,492.15,492.15,0,0,0,0,15.34,0,0,0,0,0,15.34,311.35,0,0,250.85,0,56.55,3.95,250.85,250.85,251.003846153846,0,0,0
32,0,0,1,0,0,0,0,NA,0,0,280,0,0,"",0,377.84,385.84,0,0,0,0,15.34,0,0,0,0,0,15.34,311.35,0,0,250.85,0,56.55,3.95,250.85,250.85,250.85,0,0,0
47,154.294117647059,0,1,0,1,1,0,10,6522,2,NA,1,0,"10,12",34,0,3630.6,5246,0,0,0,0,0,0,0,0,0,0,3402.66538461538,1843.33461538462,5246,0,0,0,0,0,5246,5371.42307692308,0,0,0
47,127.38,0,1,0,1,1,0,10,5399,2,NA,1,0,"10,12",50,0,4262.14,6369,0,0,0,0,0,0,0,0,0,0,4020.31538461538,2348.68461538462,6369,0,0,0,0,0,6369,6472.82692307692,0,0,0
19,17.6666666666667,0,0,0,1,0,0,19,689,1,0,1,0,"",3,0,208,53,0,0,0,0,0,0,0,0,0,0,358.3,0,53,300.55,0,0,4.75,300.55,353.55,366.8,0,0,0
55,0,0,0,0,1,1,0,19,208,1,NA,1,0,"",0,0,689,0,0,0,0,0,0,0,0,0,0,0,305.3,0,0,300.55,0,0,4.75,300.55,300.55,304.55,0,0,0
23,20,0,0,1,0,0,0,NA,0,0,0,0,0,"",8,0,615.91,160,0,0,0,0,0,0,0,0,0,0,394.5,0,160,230.1,0,0,4.4,230.1,390.1,390.1,0,0,0
64,0,1,0,1,0,0,0,NA,0,0,340,0,0,"",0,0,625,0,0,0,0,0,0,0,0,0,0,0,351.19875,0,0,277.85,0,68.59875,4.75,277.85,277.85,277.85,0,0,0
25,0,0,0,1,0,0,0,NA,0,0,146,0,0,"",0,289,301,0,0,0,0,0,289,291.85,0,0,0,0,291.1,0,0,277.85,0,8.85,4.4,277.85,277.85,277.85,0,0,0
41,0,0,0,0,1,0,0,6,0,2,278,1,1,"6,7",0,229,254,0,0,0,0,0,229,314.55,278.04,0,0,0,740.1425,0,0,0,376.15,43.8225,4.75,376.15,376.15,376.15,197.96,117.46,0
20,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",0,275.9,290.9,0,0,0,264,0,0,0,0,390.15,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
30,41.675,0,0,0,1,0,16981,12,0,1,446,1,0,"12",40,99,1401.96,1667,0,99,0,0,0,0,115.39,0,0,11.54,1272.35230769231,379.217307692308,1667,0,0,0,0,0,1667,1667,25.8596153846153,58.73,100.02
35,53.05,0,0,1,0,0,0,NA,0,0,446,0,0,"",40,0,1584.76,2122,0,0,0,0,0,0,0,0,0,0,1577.30230769231,544.697692307692,2122,0,0,0,0,0,2122,2122,0,0,0
27,0,0,0,1,0,0,0,NA,0,0,446,0,0,"",0,332.5,332.5,0,0,0,0,45.5,0,0,0,0,0,45.73,350.84875,0,0,277.85,0,68.59875,4.4,277.85,277.85,277.85,0,0,0
52,24,0,1,0,1,1,0,18,1375,1,NA,1,0,"",30,0,655.62,720,0,0,0,0,0,0,0,0,0,0,662.019230769231,57.9807692307692,720,0,0,0,0,0,720,746.442307692308,0,0,0
50,25,0,1,0,1,1,0,18,970,1,NA,1,0,"",45,0,940.97,1125,0,0,0,0,0,0,43.89,0,0,0,921.932692307692,203.067307692308,1125,0,0,0,0,0,1125,1143.65384615385,0,0,0
18,11.9047619047619,0,1,0,1,0,0,18,1845,1,0,1,0,"",21,0,250,250,0,0,0,0,0,0,0,0,0,0,393.5,0,250,139.55,0,0,3.95,139.55,389.55,425.030769230769,0,0,0
23,25,0,0,1,0,0,0,NA,0,0,0,0,0,"",20,0,485.26,500,0,0,0,0,0,0,0,0,0,0,510.502538461539,19.9974615384615,500,26.1,0,0,4.4,26.1,526.1,526.1,0,0,0
47,104.775,0,1,0,1,1,0,9,844.1,3,NA,1,0,"9,13",40,0,2986.32,4191,0,0,0,0,0,0,0,0,0,0,2822.41538461538,1368.58461538462,4191,0,0,0,0,0,4191,4207.23269230769,0,0,0
47,0,0,1,0,1,1,0,9,4488.42,3,NA,1,0,"9,13",50,0,736.4,0,0,0,0,0,0,0,0,0,0,0,482.51,0,0,250.85,0,0,3.95,250.85,250.85,337.165769230769,227.71,0,0
16,0,0,1,0,1,0,0,9,5321.68,3,0,1,0,"9,13",0,0,5.42,0,0,0,0,0,0,0,0,0,0,0,482.51,0,0,250.85,0,0,3.95,250.85,250.85,353.19,227.71,0,0
29,20.8333333333333,0,1,0,1,0,0,2,800,2,600,1,1,"2,4",36,62,741.22,750,0,62,0,0,0,0,139.57,0,0,41.93,1039.58567307692,69.1730769230769,750,0,0,80.56875,3.95,0,750,765.384615384615,197.96,76.28,0
24,40,0,1,0,1,0,0,2,750,2,600,1,1,"2,4",20,0,715.64,800,0,0,0,0,0,0,0,0,0,0,1076.58567307692,87.9230769230769,800,0,0,80.56875,3.95,0,800,814.423076923077,197.96,82.03,0
45,22.3214285714286,0,0,1,0,0,0,NA,0,0,0,0,0,"",28,0,579.64,625,0,0,0,0,0,0,0,0,0,0,586.211538461538,38.7884615384615,625,0,0,0,0,0,625,625,0,0,0
39,0,0,0,0,1,0,0,13,9,2,380,1,0,"13",0,741,764,0,0,435,0,0,306,300.55,348.04,0,0,0,573.11875,0,0,300.55,0,80.35875,4.75,300.55,300.55,300.723076923077,128.73,58.73,0
16,0,0,0,0,1,0,0,13,23,2,380,1,0,"13",0,0,9,0,0,0,0,0,0,0,0,0,0,0,573.11875,0,0,300.55,0,80.35875,4.75,300.55,300.55,300.992307692308,128.73,58.73,0
38,137.275,0,1,0,1,1,0,4,1117,2,NA,1,1,"4,7",40,0,3720.98,5491,0,0,0,0,0,0,0,0,0,0,3537.41538461538,1953.58461538462,5491,0,0,0,0,0,5491,5512.48076923077,0,0,0
37,0,0,1,0,1,1,0,4,5666.12,2,NA,1,1,"4,7",20,0,977.46,0,0,0,0,0,0,0,0,0,0,0,452.76,0,0,0,250.85,0,3.95,250.85,250.85,359.813846153846,197.96,0,0
20,18.925,0,1,0,0,0,0,NA,996,0,800,0,0,"",40,0,791.32,757,0,0,0,0,0,0,0,0,0,0,685.201923076923,71.7980769230769,757,0,0,0,0,0,757,776.153846153846,0,0,0
20,25,0,1,0,0,0,0,NA,864,0,800,0,0,"",38,0,870.89,950,0,0,0,0,0,0,0,0,0,0,804.557692307692,145.442307692308,950,0,0,0,0,0,950,966.615384615385,0,0,0
53,120.2,0,1,0,1,0,0,10,39.0699999999997,2,1400,1,0,"10,13",40,0,2895.29,4808,0,0,0,0,0,0,0,0,0,0,3161.76538461538,1646.23461538462,4808,0,0,0,0,0,4808,4808.75134615385,0,0,0
48,0,0,1,0,1,0,0,10,4248.54,2,1400,1,0,"10,13",0,0,39.07,0,0,0,0,0,0,0,0,0,0,0,563.07875,0,0,250.85,0,80.56875,3.95,250.85,250.85,332.552692307692,227.71,0,0
46,25.15,0,1,0,1,1,0,17,754,1,NA,1,0,"",40,0,862.8,1006,0,0,0,0,0,0,43.89,0,0,0,841.607692307692,164.392307692308,1006,0,0,0,0,0,1006,1020.5,0,0,0
44,21.5428571428571,0,1,0,1,1,0,17,1006,1,NA,1,0,"",35,0,682.14,754,0,0,0,0,0,0,0,0,0,0,683.326923076923,70.6730769230769,754,0,0,0,0,0,754,773.346153846154,0,0,0
17,0,0,1,0,1,0,0,17,1760,1,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,284.696153846154,0,0,0
43,39.4736842105263,0,1,0,0,0,0,NA,1202,0,1100,0,0,"",38,0,1190.87,1500,0,0,0,0,0,0,0,0,0,0,1175.05769230769,324.942307692308,1500,0,0,0,0,0,1500,1523.11538461538,0,0,0
38,31.5789473684211,0,1,0,0,0,0,NA,1502,0,1100,0,0,"",38,0,991.52,1200,0,0,0,0,0,0,0,0,0,0,972.557692307692,227.442307692308,1200,0,0,0,0,0,1200,1228.88461538462,0,0,0
42,28.0444444444444,0,0,1,0,0,0,NA,0,0,0,0,0,"",45,0,1066.64,1262,0,0,0,0,0,0,0,0,0,0,1014.40769230769,247.592307692308,1262,0,0,0,0,0,1262,1262,0,0,0
44,32.5,0,0,1,0,0,0,NA,0,0,0,0,0,"",40,0,1091.6,1300,0,0,0,0,0,0,0,0,0,0,1040.05769230769,259.942307692308,1300,0,0,0,0,0,1300,1300,0,0,0
20,0,0,0,1,0,0,13522,NA,0,0,0,0,0,"",0,147,147,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
65,47.84,1,1,0,1,1,0,15,400,1,NA,1,0,"",50,0,1824.71,2392,0,0,0,0,0,0,0,0,0,0,1747.40230769231,644.597692307692,2392,0,0,0,0,0,2392,2399.69230769231,0,0,0
36,22.2222222222222,0,1,0,1,0,0,15,2394,1,0,1,0,"",18,0,400,400,0,0,0,0,0,0,0,0,0,0,448.047038461538,5.45296153846153,400,49.55,0,0,3.95,49.55,449.55,495.588461538462,0,0,0
15,0,0,1,0,1,0,0,15,2794,1,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,304.580769230769,0,0,0
22,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
24,22.8181818181818,0,0,0,1,0,0,1,0,3,880,1,1,"1,1,4",22,899.4,1505.23,502,0,439,370,78.5,0,0,423.71,225.63,0,91,1340.74841826923,29.2728317307692,502,0,222.91,91.00125,4.75,222.91,724.91,724.91,296.94,252.42,0
48,40.3684210526316,0,1,0,1,1,0,15,1534,2,NA,1,0,"",38,0,1085.65,1534,0,0,0,0,0,0,0,0,0,0,1198.00769230769,335.992307692308,1534,0,0,0,0,0,1534,1563.5,0,0,0
49,0,0,1,0,1,1,0,15,1361,2,NA,1,0,"",50,0,1183.42,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,277.023076923077,0,0,0
16,0,0,1,0,1,0,0,15,2876,2,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,306.157692307692,0,0,0
15,0,0,1,0,1,0,0,15,2857,2,0,1,0,"",0,0,19,19,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,305.792307692308,0,0,0
36,31.4,0,1,0,1,1,0,1,2732.08,1,NA,1,1,"1",50,0,1454.04,1570,0,0,0,0,0,0,0,0,0,0,1252.19769230769,347.692307692308,1570,0,0,0,0,0,1570,1622.54,29.89,0,0
34,38,0,1,0,1,1,0,1,1831.62,1,NA,1,1,"1",40,0,1992.13,1520,0,0,0,0,0,0,0,0,0,0,1218.44769230769,331.442307692308,1520,0,0,0,0,0,1520,1555.22346153846,29.89,0,0
54,40.7555555555556,0,0,1,0,1,0,NA,0,0,NA,0,0,"",45,0,1394.47,1834,0,0,0,0,0,0,0,0,0,0,1395.86230769231,438.137692307692,1834,0,0,0,0,0,1834,1834,0,0,0
47,0,0,1,0,1,1,0,8,2525.48,1,NA,1,0,"8",10,0,1110.42,0,0,0,0,0,0,0,0,0,0,0,353.78,0,0,250.85,0,0,3.95,250.85,250.85,299.416923076923,98.98,0,0
46,64.5666666666667,0,1,0,1,1,0,8,1408.74,1,NA,1,0,"8",30,0,1857.49,1937,0,0,0,0,0,0,0,0,0,0,1460.75230769231,476.247692307692,1937,0,0,0,0,0,1937,1964.09115384615,0,0,0
40,0,0,1,0,1,1,0,2,1290.99,3,NA,1,1,"2,6",0,0,0.54,0,0,0,0,0,0,0,232.86,0,0,0,452.76,0,0,0,250.85,0,3.95,250.85,250.85,275.676730769231,197.96,0,0
39,25.375,0,1,0,1,1,3000,2,0.529999999999973,3,NA,1,1,"2,6",40,241.51,1402.9,1015,0,167,0,0,0,0,232.86,0,0,0,1159.09555192308,167.317307692308,1015,0,0,0,3.95,0,1015,1015.01019230769,174.803809615385,142.80905,10.15
